Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,13534,-,-,13534,3.3,4.8,0.29
N.A.,41,906,906,Eastern Asia,0,51060,-,-,51060,2.2,4.0,0.20
N.A.,41,910,910,Eastern Africa,0,7082,-,-,7082,2.5,1.6,0.22
N.A.,41,911,911,Middle Africa,0,1995,-,-,1995,1.8,1.1,0.16
N.A.,41,912,912,Northern Africa,0,4862,-,-,4862,2.2,2.1,0.19
N.A.,41,913,913,Southern Africa,0,1563,-,-,1563,2.6,2.5,0.23
N.A.,41,914,914,Western Africa,0,5243,-,-,5243,2.1,1.3,0.18
N.A.,41,915,915,Caribbean,0,1355,-,-,1355,2.9,3.7,0.26
N.A.,41,916,916,Central America,0,3470,-,-,3470,2.0,2.1,0.18
N.A.,41,920,920,South-Eastern Asia,0,16630,-,-,16630,2.3,2.8,0.21
N.A.,41,921,921,South Central Asia,0,25290,-,-,25290,1.3,1.4,0.12
N.A.,41,922,922,Western Asia,0,7327,-,-,7327,2.7,2.8,0.24
N.A.,41,923,923,Eastern Europe,0,12544,-,-,12544,3.5,5.7,0.33
N.A.,41,924,924,Northern Europe,0,3459,-,-,3459,2.7,4.3,0.25
N.A.,41,925,925,Southern Europe,0,5340,-,-,5340,2.5,5.0,0.23
N.A.,41,926,926,Western Europe,0,5961,-,-,5961,2.3,4.2,0.22
N.A.,41,927,927,Australia-New Zealand,0,820,-,-,820,2.4,3.4,0.21
N.A.,41,928,928,Melanesia,0,147,-,-,147,1.7,1.4,0.16
N.A.,41,931,931,South America,0,12340,-,-,12340,2.7,3.3,0.24
N.A.,41,954,954,Micronesia,0,6,-,-,6,1.2,1.2,0.10
N.A.,41,957,957,Polynesia,0,6,-,-,6,0.79,0.98,0.08
,,,,Total,,180034,,,180034,2.2,2.7,0.20
