Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,41,905,905,Northern America,0,82989,-,-,82989,18.3,27.0,1.8
N.A.,41,906,906,Eastern Asia,0,255149,-,-,255149,11.5,18.7,1.2
N.A.,41,910,910,Eastern Africa,0,12985,-,-,12985,4.9,2.9,0.48
N.A.,41,911,911,Middle Africa,0,3769,-,-,3769,3.6,2.0,0.34
N.A.,41,912,912,Northern Africa,0,14227,-,-,14227,6.5,5.9,0.63
N.A.,41,913,913,Southern Africa,0,4256,-,-,4256,7.1,6.5,0.70
N.A.,41,914,914,Western Africa,0,9692,-,-,9692,4.0,2.4,0.39
N.A.,41,915,915,Caribbean,0,4324,-,-,4324,8.9,11.0,0.90
N.A.,41,916,916,Central America,0,10578,-,-,10578,6.1,6.2,0.60
N.A.,41,920,920,South-Eastern Asia,0,59227,-,-,59227,8.2,9.4,0.82
N.A.,41,921,921,South Central Asia,0,65294,-,-,65294,3.4,3.4,0.33
N.A.,41,922,922,Western Asia,0,22515,-,-,22515,8.7,8.3,0.87
N.A.,41,923,923,Eastern Europe,0,61996,-,-,61996,15.3,25.8,1.6
N.A.,41,924,924,Northern Europe,0,21402,-,-,21402,15.3,24.8,1.6
N.A.,41,925,925,Southern Europe,0,33594,-,-,33594,14.9,28.4,1.5
N.A.,41,926,926,Western Europe,0,39139,-,-,39139,14.1,25.3,1.4
N.A.,41,927,927,Australia-New Zealand,0,7260,-,-,7260,20.2,28.2,1.9
N.A.,41,928,928,Melanesia,0,439,-,-,439,5.3,4.0,0.55
N.A.,41,931,931,South America,0,46428,-,-,46428,9.8,11.8,0.99
N.A.,41,954,954,Micronesia,0,47,-,-,47,8.7,9.1,0.88
N.A.,41,957,957,Polynesia,0,54,-,-,54,7.7,8.5,0.80
,,,,Total,,755364,,,755364,9.3,10.7,0.93
