Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,1677,-,-,1677,0.54,0.70,0.04
N.A.,9,906,906,Eastern Asia,0,7185,-,-,7185,0.48,0.71,0.03
N.A.,9,910,910,Eastern Africa,0,1656,-,-,1656,0.54,0.39,0.03
N.A.,9,911,911,Middle Africa,0,455,-,-,455,0.38,0.26,0.02
N.A.,9,912,912,Northern Africa,0,951,-,-,951,0.46,0.45,0.03
N.A.,9,913,913,Southern Africa,0,222,-,-,222,0.36,0.39,0.02
N.A.,9,914,914,Western Africa,0,1141,-,-,1141,0.42,0.30,0.03
N.A.,9,915,915,Caribbean,0,82,-,-,82,0.23,0.26,0.01
N.A.,9,916,916,Central America,0,336,-,-,336,0.21,0.23,0.01
N.A.,9,920,920,South-Eastern Asia,0,2640,-,-,2640,0.43,0.50,0.03
N.A.,9,921,921,South Central Asia,0,5613,-,-,5613,0.31,0.34,0.02
N.A.,9,922,922,Western Asia,0,1212,-,-,1212,0.46,0.51,0.03
N.A.,9,923,923,Eastern Europe,0,1389,-,-,1389,0.49,0.76,0.03
N.A.,9,924,924,Northern Europe,0,538,-,-,538,0.59,0.82,0.04
N.A.,9,925,925,Southern Europe,0,444,-,-,444,0.30,0.52,0.02
N.A.,9,926,926,Western Europe,0,479,-,-,479,0.29,0.43,0.02
N.A.,9,927,927,Australia-New Zealand,0,125,-,-,125,0.47,0.62,0.03
N.A.,9,928,928,Melanesia,0,21,-,-,21,0.24,0.21,0.02
N.A.,9,931,931,South America,0,1516,-,-,1516,0.38,0.46,0.02
N.A.,9,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,27682,,,27682,0.42,0.47,0.03
