Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,2146,-,-,2146,0.78,1.1,0.04
N.A.,9,906,906,Eastern Asia,0,5734,-,-,5734,0.48,0.73,0.02
N.A.,9,910,910,Eastern Africa,0,1271,-,-,1271,0.38,0.33,0.02
N.A.,9,911,911,Middle Africa,0,409,-,-,409,0.32,0.26,0.02
N.A.,9,912,912,Northern Africa,0,1088,-,-,1088,0.57,0.60,0.03
N.A.,9,913,913,Southern Africa,0,364,-,-,364,0.60,0.74,0.03
N.A.,9,914,914,Western Africa,0,883,-,-,883,0.31,0.25,0.02
N.A.,9,915,915,Caribbean,0,79,-,-,79,0.24,0.30,0.01
N.A.,9,916,916,Central America,0,342,-,-,342,0.23,0.28,0.01
N.A.,9,920,920,South-Eastern Asia,0,2290,-,-,2290,0.44,0.53,0.02
N.A.,9,921,921,South Central Asia,0,5269,-,-,5269,0.31,0.37,0.02
N.A.,9,922,922,Western Asia,0,959,-,-,959,0.39,0.48,0.02
N.A.,9,923,923,Eastern Europe,0,632,-,-,632,0.29,0.45,0.02
N.A.,9,924,924,Northern Europe,0,257,-,-,257,0.35,0.49,0.02
N.A.,9,925,925,Southern Europe,0,335,-,-,335,0.35,0.54,0.02
N.A.,9,926,926,Western Europe,0,434,-,-,434,0.34,0.49,0.02
N.A.,9,927,927,Australia-New Zealand,0,217,-,-,217,0.94,1.3,0.05
N.A.,9,928,928,Melanesia,0,8,-,-,8,0.09,0.09,0.01
N.A.,9,931,931,South America,0,1290,-,-,1290,0.38,0.48,0.02
N.A.,9,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,24007,,,24007,0.40,0.49,0.02
