Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,416,-,-,416,0.15,0.22,0.01
N.A.,9,906,906,Eastern Asia,0,1850,-,-,1850,0.15,0.24,0.01
N.A.,9,910,910,Eastern Africa,0,878,-,-,878,0.26,0.23,0.01
N.A.,9,911,911,Middle Africa,0,272,-,-,272,0.21,0.17,0.01
N.A.,9,912,912,Northern Africa,0,507,-,-,507,0.27,0.28,0.01
N.A.,9,913,913,Southern Africa,0,100,-,-,100,0.16,0.20,0.01
N.A.,9,914,914,Western Africa,0,578,-,-,578,0.20,0.17,0.01
N.A.,9,915,915,Caribbean,0,26,-,-,26,0.08,0.10,0.00
N.A.,9,916,916,Central America,0,127,-,-,127,0.09,0.10,0.00
N.A.,9,920,920,South-Eastern Asia,0,776,-,-,776,0.14,0.18,0.01
N.A.,9,921,921,South Central Asia,0,2846,-,-,2846,0.17,0.20,0.01
N.A.,9,922,922,Western Asia,0,407,-,-,407,0.16,0.21,0.01
N.A.,9,923,923,Eastern Europe,0,310,-,-,310,0.13,0.22,0.01
N.A.,9,924,924,Northern Europe,0,152,-,-,152,0.20,0.29,0.01
N.A.,9,925,925,Southern Europe,0,53,-,-,53,0.05,0.09,0.00
N.A.,9,926,926,Western Europe,0,81,-,-,81,0.06,0.09,0.00
N.A.,9,927,927,Australia-New Zealand,0,44,-,-,44,0.19,0.27,0.01
N.A.,9,928,928,Melanesia,0,6,-,-,6,0.07,0.07,0.00
N.A.,9,931,931,South America,0,523,-,-,523,0.15,0.20,0.01
N.A.,9,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,9952,,,9952,0.17,0.20,0.01
