Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,50556,-,-,50556,8.5,13.8,1.4
N.A.,9,906,906,Eastern Asia,0,284595,-,-,284595,9.5,17.9,2.0
N.A.,9,910,910,Eastern Africa,0,7407,-,-,7407,2.9,1.6,0.57
N.A.,9,911,911,Middle Africa,0,2233,-,-,2233,2.3,1.2,0.43
N.A.,9,912,912,Northern Africa,0,8693,-,-,8693,3.8,3.4,0.72
N.A.,9,913,913,Southern Africa,0,3284,-,-,3284,5.3,4.8,1.1
N.A.,9,914,914,Western Africa,0,5375,-,-,5375,2.3,1.3,0.44
N.A.,9,915,915,Caribbean,0,2155,-,-,2155,3.6,5.0,0.75
N.A.,9,916,916,Central America,0,4529,-,-,4529,2.4,2.5,0.46
N.A.,9,920,920,South-Eastern Asia,0,47448,-,-,47448,6.2,7.0,1.3
N.A.,9,921,921,South Central Asia,0,45310,-,-,45310,2.3,2.2,0.43
N.A.,9,922,922,Western Asia,0,14414,-,-,14414,5.4,5.0,1.1
N.A.,9,923,923,Eastern Europe,0,63692,-,-,63692,11.3,22.3,2.3
N.A.,9,924,924,Northern Europe,0,23133,-,-,23133,10.4,22.2,2.3
N.A.,9,925,925,Southern Europe,0,34100,-,-,34100,9.9,23.3,2.1
N.A.,9,926,926,Western Europe,0,43448,-,-,43448,10.0,22.8,2.2
N.A.,9,927,927,Australia-New Zealand,0,5767,-,-,5767,10.9,19.0,2.1
N.A.,9,928,928,Melanesia,0,339,-,-,339,4.2,2.9,0.98
N.A.,9,931,931,South America,0,32844,-,-,32844,5.8,7.6,1.3
N.A.,9,954,954,Micronesia,0,37,-,-,37,6.2,6.6,1.3
N.A.,9,957,957,Polynesia,0,48,-,-,48,6.1,7.0,1.5
,,,,Total,,679407,,,679407,6.8,8.7,1.5
