Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,55,-,-,55,0.03,0.04,0.00
N.A.,9,906,906,Eastern Asia,0,338,-,-,338,0.05,0.06,0.00
N.A.,9,910,910,Eastern Africa,0,362,-,-,362,0.13,0.11,0.00
N.A.,9,911,911,Middle Africa,0,118,-,-,118,0.11,0.09,0.00
N.A.,9,912,912,Northern Africa,0,246,-,-,246,0.18,0.17,0.01
N.A.,9,913,913,Southern Africa,0,22,-,-,22,0.05,0.06,0.00
N.A.,9,914,914,Western Africa,0,222,-,-,222,0.09,0.07,0.00
N.A.,9,915,915,Caribbean,0,6,-,-,6,0.03,0.03,0.00
N.A.,9,916,916,Central America,0,26,-,-,26,0.02,0.03,0.00
N.A.,9,920,920,South-Eastern Asia,0,196,-,-,196,0.05,0.06,0.00
N.A.,9,921,921,South Central Asia,0,1088,-,-,1088,0.09,0.10,0.00
N.A.,9,922,922,Western Asia,0,60,-,-,60,0.04,0.04,0.00
N.A.,9,923,923,Eastern Europe,0,32,-,-,32,0.03,0.03,0.00
N.A.,9,924,924,Northern Europe,0,20,-,-,20,0.04,0.05,0.00
N.A.,9,925,925,Southern Europe,0,1,-,-,1,0.00,0.00,0.00
N.A.,9,926,926,Western Europe,0,4,-,-,4,0.01,0.01,0.00
N.A.,9,927,927,Australia-New Zealand,0,8,-,-,8,0.05,0.07,0.00
N.A.,9,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,931,931,South America,0,105,-,-,105,0.04,0.05,0.00
N.A.,9,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,2909,,,2909,0.07,0.08,0.00
