Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,819,-,-,819,0.34,0.49,0.02
N.A.,9,906,906,Eastern Asia,0,2906,-,-,2906,0.29,0.44,0.01
N.A.,9,910,910,Eastern Africa,0,854,-,-,854,0.27,0.24,0.01
N.A.,9,911,911,Middle Africa,0,276,-,-,276,0.22,0.19,0.01
N.A.,9,912,912,Northern Africa,0,689,-,-,689,0.41,0.42,0.02
N.A.,9,913,913,Southern Africa,0,177,-,-,177,0.34,0.41,0.01
N.A.,9,914,914,Western Africa,0,562,-,-,562,0.21,0.17,0.01
N.A.,9,915,915,Caribbean,0,45,-,-,45,0.16,0.19,0.01
N.A.,9,916,916,Central America,0,205,-,-,205,0.15,0.19,0.01
N.A.,9,920,920,South-Eastern Asia,0,1355,-,-,1355,0.30,0.35,0.01
N.A.,9,921,921,South Central Asia,0,3485,-,-,3485,0.23,0.28,0.01
N.A.,9,922,922,Western Asia,0,470,-,-,470,0.22,0.27,0.01
N.A.,9,923,923,Eastern Europe,0,293,-,-,293,0.18,0.25,0.01
N.A.,9,924,924,Northern Europe,0,131,-,-,131,0.21,0.29,0.01
N.A.,9,925,925,Southern Europe,0,133,-,-,133,0.18,0.25,0.01
N.A.,9,926,926,Western Europe,0,220,-,-,220,0.21,0.29,0.01
N.A.,9,927,927,Australia-New Zealand,0,97,-,-,97,0.50,0.69,0.02
N.A.,9,928,928,Melanesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,931,931,South America,0,686,-,-,686,0.24,0.29,0.01
N.A.,9,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,9,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,13403,,,13403,0.26,0.31,0.01
