Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,14209,-,-,14209,4.1,5.5,0.31
N.A.,9,906,906,Eastern Asia,0,50538,-,-,50538,2.6,4.4,0.20
N.A.,9,910,910,Eastern Africa,0,3247,-,-,3247,1.1,0.74,0.08
N.A.,9,911,911,Middle Africa,0,989,-,-,989,0.88,0.56,0.06
N.A.,9,912,912,Northern Africa,0,3201,-,-,3201,1.5,1.4,0.11
N.A.,9,913,913,Southern Africa,0,1199,-,-,1199,2.0,2.0,0.15
N.A.,9,914,914,Western Africa,0,2349,-,-,2349,0.89,0.60,0.07
N.A.,9,915,915,Caribbean,0,431,-,-,431,1.1,1.3,0.08
N.A.,9,916,916,Central America,0,1391,-,-,1391,0.84,0.90,0.06
N.A.,9,920,920,South-Eastern Asia,0,12223,-,-,12223,1.9,2.2,0.14
N.A.,9,921,921,South Central Asia,0,15576,-,-,15576,0.84,0.88,0.06
N.A.,9,922,922,Western Asia,0,4495,-,-,4495,1.7,1.8,0.13
N.A.,9,923,923,Eastern Europe,0,8127,-,-,8127,2.7,4.0,0.21
N.A.,9,924,924,Northern Europe,0,2633,-,-,2633,2.5,3.6,0.19
N.A.,9,925,925,Southern Europe,0,4478,-,-,4478,2.6,4.6,0.20
N.A.,9,926,926,Western Europe,0,4981,-,-,4981,2.5,3.9,0.19
N.A.,9,927,927,Australia-New Zealand,0,1190,-,-,1190,4.0,5.4,0.30
N.A.,9,928,928,Melanesia,0,85,-,-,85,1.0,0.82,0.08
N.A.,9,931,931,South America,0,7407,-,-,7407,1.8,2.1,0.13
N.A.,9,954,954,Micronesia,0,9,-,-,9,1.9,1.9,0.15
N.A.,9,957,957,Polynesia,0,8,-,-,8,1.2,1.4,0.10
,,,,Total,,138766,,,138766,1.9,2.2,0.14
