Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,9,905,905,Northern America,0,29629,-,-,29629,6.6,9.6,0.63
N.A.,9,906,906,Eastern Asia,0,119660,-,-,119660,5.4,8.8,0.54
N.A.,9,910,910,Eastern Africa,0,5045,-,-,5045,1.9,1.1,0.18
N.A.,9,911,911,Middle Africa,0,1534,-,-,1534,1.5,0.83,0.14
N.A.,9,912,912,Northern Africa,0,5540,-,-,5540,2.6,2.3,0.24
N.A.,9,913,913,Southern Africa,0,2011,-,-,2011,3.3,3.1,0.32
N.A.,9,914,914,Western Africa,0,3827,-,-,3827,1.6,0.93,0.15
N.A.,9,915,915,Caribbean,0,1031,-,-,1031,2.1,2.6,0.21
N.A.,9,916,916,Central America,0,2671,-,-,2671,1.5,1.6,0.15
N.A.,9,920,920,South-Eastern Asia,0,26878,-,-,26878,3.7,4.3,0.37
N.A.,9,921,921,South Central Asia,0,28174,-,-,28174,1.5,1.5,0.14
N.A.,9,922,922,Western Asia,0,8459,-,-,8459,3.2,3.1,0.32
N.A.,9,923,923,Eastern Europe,0,25837,-,-,25837,6.4,10.8,0.66
N.A.,9,924,924,Northern Europe,0,7996,-,-,7996,5.7,9.3,0.59
N.A.,9,925,925,Southern Europe,0,12360,-,-,12360,5.5,10.5,0.56
N.A.,9,926,926,Western Europe,0,15462,-,-,15462,5.5,10.0,0.57
N.A.,9,927,927,Australia-New Zealand,0,2625,-,-,2625,7.1,10.2,0.69
N.A.,9,928,928,Melanesia,0,199,-,-,199,2.4,1.8,0.25
N.A.,9,931,931,South America,0,16305,-,-,16305,3.5,4.1,0.35
N.A.,9,954,954,Micronesia,0,21,-,-,21,3.8,4.1,0.39
N.A.,9,957,957,Polynesia,0,22,-,-,22,3.1,3.5,0.33
,,,,Total,,315286,,,315286,3.9,4.5,0.39
