Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,8472,-,-,8472,2.1,3.0,0.18
N.A.,8,906,906,Eastern Asia,0,24346,-,-,24346,1.1,1.9,0.10
N.A.,8,910,910,Eastern Africa,0,3491,-,-,3491,1.3,0.78,0.11
N.A.,8,911,911,Middle Africa,0,927,-,-,927,0.84,0.51,0.07
N.A.,8,912,912,Northern Africa,0,2965,-,-,2965,1.4,1.3,0.12
N.A.,8,913,913,Southern Africa,0,946,-,-,946,1.6,1.5,0.14
N.A.,8,914,914,Western Africa,0,2398,-,-,2398,0.95,0.59,0.08
N.A.,8,915,915,Caribbean,0,1099,-,-,1099,2.4,3.0,0.21
N.A.,8,916,916,Central America,0,2711,-,-,2711,1.6,1.7,0.14
N.A.,8,920,920,South-Eastern Asia,0,8985,-,-,8985,1.3,1.5,0.11
N.A.,8,921,921,South Central Asia,0,12286,-,-,12286,0.64,0.66,0.06
N.A.,8,922,922,Western Asia,0,4595,-,-,4595,1.7,1.8,0.15
N.A.,8,923,923,Eastern Europe,0,6583,-,-,6583,1.8,3.0,0.17
N.A.,8,924,924,Northern Europe,0,1608,-,-,1608,1.3,2.0,0.11
N.A.,8,925,925,Southern Europe,0,3404,-,-,3404,1.6,3.2,0.15
N.A.,8,926,926,Western Europe,0,3516,-,-,3516,1.4,2.5,0.13
N.A.,8,927,927,Australia-New Zealand,0,448,-,-,448,1.3,1.9,0.12
N.A.,8,928,928,Melanesia,0,76,-,-,76,0.87,0.71,0.08
N.A.,8,931,931,South America,0,8024,-,-,8024,1.7,2.1,0.16
N.A.,8,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,957,957,Polynesia,0,4,-,-,4,0.51,0.66,0.06
,,,,Total,,96884,,,96884,1.2,1.4,0.11
