Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,22912,-,-,22912,4.0,6.6,0.54
N.A.,8,906,906,Eastern Asia,0,79609,-,-,79609,2.9,5.2,0.45
N.A.,8,910,910,Eastern Africa,0,5979,-,-,5979,2.4,1.3,0.33
N.A.,8,911,911,Middle Africa,0,1437,-,-,1437,1.5,0.76,0.19
N.A.,8,912,912,Northern Africa,0,5690,-,-,5690,2.6,2.3,0.35
N.A.,8,913,913,Southern Africa,0,2204,-,-,2204,3.9,3.2,0.57
N.A.,8,914,914,Western Africa,0,4248,-,-,4248,1.9,1.0,0.27
N.A.,8,915,915,Caribbean,0,3150,-,-,3150,5.9,7.5,0.88
N.A.,8,916,916,Central America,0,6001,-,-,6001,3.4,3.4,0.48
N.A.,8,920,920,South-Eastern Asia,0,21934,-,-,21934,3.0,3.3,0.45
N.A.,8,921,921,South Central Asia,0,26072,-,-,26072,1.4,1.3,0.19
N.A.,8,922,922,Western Asia,0,10442,-,-,10442,4.1,3.7,0.61
N.A.,8,923,923,Eastern Europe,0,32747,-,-,32747,6.1,12.1,0.97
N.A.,8,924,924,Northern Europe,0,7252,-,-,7252,3.9,7.5,0.62
N.A.,8,925,925,Southern Europe,0,15318,-,-,15318,5.2,11.3,0.83
N.A.,8,926,926,Western Europe,0,15343,-,-,15343,4.1,8.7,0.66
N.A.,8,927,927,Australia-New Zealand,0,1592,-,-,1592,3.3,5.6,0.50
N.A.,8,928,928,Melanesia,0,182,-,-,182,2.3,1.6,0.35
N.A.,8,931,931,South America,0,22431,-,-,22431,4.4,5.3,0.65
N.A.,8,954,954,Micronesia,0,20,-,-,20,3.5,3.7,0.60
N.A.,8,957,957,Polynesia,0,25,-,-,25,3.5,3.7,0.61
,,,,Total,,284588,,,284588,3.1,3.8,0.47
