Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,82212,-,-,82212,14.6,23.8,1.9
N.A.,8,906,906,Eastern Asia,0,253641,-,-,253641,9.6,16.7,1.4
N.A.,8,910,910,Eastern Africa,0,8591,-,-,8591,3.5,1.9,0.46
N.A.,8,911,911,Middle Africa,0,2130,-,-,2130,2.1,1.1,0.26
N.A.,8,912,912,Northern Africa,0,11308,-,-,11308,5.1,4.5,0.66
N.A.,8,913,913,Southern Africa,0,2962,-,-,2962,5.2,4.4,0.76
N.A.,8,914,914,Western Africa,0,6027,-,-,6027,2.7,1.4,0.37
N.A.,8,915,915,Caribbean,0,5647,-,-,5647,10.6,13.5,1.6
N.A.,8,916,916,Central America,0,11553,-,-,11553,6.5,6.5,0.89
N.A.,8,920,920,South-Eastern Asia,0,48417,-,-,48417,6.6,7.3,0.93
N.A.,8,921,921,South Central Asia,0,47767,-,-,47767,2.5,2.4,0.34
N.A.,8,922,922,Western Asia,0,20683,-,-,20683,8.1,7.3,1.2
N.A.,8,923,923,Eastern Europe,0,76867,-,-,76867,14.8,28.3,2.2
N.A.,8,924,924,Northern Europe,0,27086,-,-,27086,15.1,27.9,2.3
N.A.,8,925,925,Southern Europe,0,45938,-,-,45938,16.0,34.0,2.4
N.A.,8,926,926,Western Europe,0,47893,-,-,47893,13.4,27.2,2.0
N.A.,8,927,927,Australia-New Zealand,0,8005,-,-,8005,18.0,28.0,2.4
N.A.,8,928,928,Melanesia,0,315,-,-,315,4.0,2.8,0.60
N.A.,8,931,931,South America,0,47388,-,-,47388,9.3,11.3,1.3
N.A.,8,954,954,Micronesia,0,43,-,-,43,7.5,7.9,1.1
N.A.,8,957,957,Polynesia,0,55,-,-,55,7.7,8.2,1.1
,,,,Total,,754528,,,754528,8.3,10.0,1.2
