Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,96981,-,-,96981,15.7,27.1,2.5
N.A.,8,906,906,Eastern Asia,0,304789,-,-,304789,10.6,19.5,1.9
N.A.,8,910,910,Eastern Africa,0,9219,-,-,9219,3.7,2.0,0.59
N.A.,8,911,911,Middle Africa,0,2275,-,-,2275,2.2,1.2,0.34
N.A.,8,912,912,Northern Africa,0,12341,-,-,12341,5.5,4.9,0.86
N.A.,8,913,913,Southern Africa,0,3402,-,-,3402,5.8,5.0,1.1
N.A.,8,914,914,Western Africa,0,6494,-,-,6494,2.9,1.5,0.48
N.A.,8,915,915,Caribbean,0,6957,-,-,6957,12.0,16.2,2.3
N.A.,8,916,916,Central America,0,13093,-,-,13093,7.0,7.2,1.2
N.A.,8,920,920,South-Eastern Asia,0,53958,-,-,53958,7.2,8.0,1.3
N.A.,8,921,921,South Central Asia,0,52243,-,-,52243,2.7,2.6,0.44
N.A.,8,922,922,Western Asia,0,23326,-,-,23326,8.9,8.2,1.6
N.A.,8,923,923,Eastern Europe,0,89092,-,-,89092,16.2,31.8,3.0
N.A.,8,924,924,Northern Europe,0,36306,-,-,36306,17.2,35.8,3.3
N.A.,8,925,925,Southern Europe,0,60024,-,-,60024,18.1,42.4,3.5
N.A.,8,926,926,Western Europe,0,62523,-,-,62523,15.1,34.0,2.9
N.A.,8,927,927,Australia-New Zealand,0,10104,-,-,10104,19.9,34.1,3.4
N.A.,8,928,928,Melanesia,0,358,-,-,358,4.5,3.1,0.89
N.A.,8,931,931,South America,0,56167,-,-,56167,10.3,13.1,1.9
N.A.,8,954,954,Micronesia,0,51,-,-,51,8.6,9.2,1.7
N.A.,8,957,957,Polynesia,0,62,-,-,62,8.4,9.1,1.5
,,,,Total,,899765,,,899765,9.3,11.7,1.7
