Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
N.A.,8,905,905,Northern America,0,715,-,-,715,0.26,0.37,0.01
N.A.,8,906,906,Eastern Asia,0,2243,-,-,2243,0.19,0.29,0.01
N.A.,8,910,910,Eastern Africa,0,919,-,-,919,0.28,0.24,0.01
N.A.,8,911,911,Middle Africa,0,294,-,-,294,0.23,0.19,0.01
N.A.,8,912,912,Northern Africa,0,747,-,-,747,0.39,0.41,0.02
N.A.,8,913,913,Southern Africa,0,134,-,-,134,0.22,0.27,0.01
N.A.,8,914,914,Western Africa,0,549,-,-,549,0.19,0.16,0.01
N.A.,8,915,915,Caribbean,0,147,-,-,147,0.47,0.55,0.02
N.A.,8,916,916,Central America,0,427,-,-,427,0.29,0.35,0.02
N.A.,8,920,920,South-Eastern Asia,0,1078,-,-,1078,0.20,0.25,0.01
N.A.,8,921,921,South Central Asia,0,2153,-,-,2153,0.13,0.15,0.01
N.A.,8,922,922,Western Asia,0,680,-,-,680,0.28,0.34,0.01
N.A.,8,923,923,Eastern Europe,0,305,-,-,305,0.14,0.22,0.01
N.A.,8,924,924,Northern Europe,0,177,-,-,177,0.23,0.34,0.01
N.A.,8,925,925,Southern Europe,0,111,-,-,111,0.11,0.18,0.01
N.A.,8,926,926,Western Europe,0,188,-,-,188,0.14,0.21,0.01
N.A.,8,927,927,Australia-New Zealand,0,53,-,-,53,0.24,0.33,0.01
N.A.,8,928,928,Melanesia,0,3,-,-,3,0.04,0.03,0.00
N.A.,8,931,931,South America,0,1011,-,-,1011,0.29,0.38,0.01
N.A.,8,954,954,Micronesia,0,0,-,-,0,0.00,0.00,0.00
N.A.,8,957,957,Polynesia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,11934,,,11934,0.20,0.24,0.01
