"ISOcode","AgeStart","AgeEnd","Ri","Di","Ni","Mi"
50,25,29,122,87,14551720.5,11864
50,30,34,153,86,13390655.5,13938
50,35,39,161,83,12045792.5,17468
50,40,44,194,80,10425867,25034
50,45,49,220,120,9161647,42237
50,50,54,254,152,7486313.5,61284
50,55,59,279,171,6152197,70933
50,60,64,263,155,5096544,94267
50,65,69,215,119,3684887,102776
50,70,74,201,116,2402060,105508
50,75,79,193,121,1575539,103585
50,80,84,140,94,876000.5,90117
50,85,999,116,84,472001,90507
51,0,4,0,0,198062,357
51,5,9,0,0,202708,15
51,10,14,0,0,171937,16
51,15,19,0,0,159973.5,39
51,20,24,0,0,182816.5,65
51,25,29,0,0,257908.5,118
51,30,34,2,0,252568.5,233
51,35,39,1,1,201605.5,337
51,40,44,1,0,157286,490
51,45,49,4,2,147960.5,738
51,50,54,10,5,158476,1339
51,55,59,22,10,206387,2682
51,60,64,40,19,183756.5,4532
51,65,69,53,23,128546,4852
51,70,74,49,29,71673.5,4562
51,75,79,28,20,51319,3120
51,80,84,25,19,54004.5,6073
51,85,999,16,16,33613,6812
52,0,4,0,0,15153,37
52,5,9,0,0,16045.5,0
52,10,14,0,0,18127,4
52,15,19,0,0,18828,7
52,20,24,0,0,18097.5,11
52,25,29,0,0,18976.5,12
52,30,34,0,0,18280.5,27
52,35,39,0,0,18936.5,34
52,40,44,1,0,18733.5,36
52,45,49,4,1,20019.5,70
52,50,54,7,1,19689.5,95
52,55,59,3,1,20122,128
52,60,64,5,4,18197,146
52,65,69,2,2,14352,237
52,70,74,6,5,10925,214
52,75,79,4,3,7526,330
52,80,84,6,3,4895.5,484
52,85,999,4,4,3275,659
56,0,4,0,0,612587,463
56,5,9,0,0,666072.5,42
56,10,14,0,0,663669.5,49
56,15,19,0,0,635320,134
56,20,24,2,0,672541.5,217
56,25,29,5,0,748455.5,296
56,30,34,5,2,745306.5,428
56,35,39,13,2,755017.5,603
56,40,44,35,6,736233.5,925
56,45,49,64,13,775156.5,1341
56,50,54,124,27,797920.5,2212
56,55,59,212,46,796121,3688
56,60,64,289,64,717803,5797
56,65,69,321,89,620186,8033
56,70,74,335,128,539917.5,11206
56,75,79,292,144,374599.5,12870
56,80,84,216,147,320995,15966
56,85,999,241,213,332665.5,46007
64,0,4,0,0,54713,263
64,5,9,0,0,64112.5,29
64,10,14,0,0,67691.5,26
64,15,19,0,0,72596.5,49
64,20,24,0,0,74843.5,71
64,25,29,0,0,83023,86
64,30,34,0,0,74844.5,99
64,35,39,1,1,61321.5,108
64,40,44,1,1,49046,132
64,45,49,1,1,38034,161
64,50,54,1,1,32943.5,220
64,55,59,3,2,26232.5,286
64,60,64,2,2,22392.5,380
64,65,69,2,1,16754,496
64,70,74,2,2,11888,562
64,75,79,2,1,8437,647
64,80,84,1,1,5099,632
64,85,999,1,1,3486.5,787
68,0,4,0,0,1269555,9355
68,5,9,0,0,1250583.5,1018
68,10,14,0,0,1214252.5,800
68,15,19,0,0,1156808.5,1523
68,20,24,0,0,1102747,1995
68,25,29,1,0,1040408,2094
68,30,34,1,0,923525.5,2426
68,35,39,2,0,786458,2998
68,40,44,3,2,677623,4013
68,45,49,11,6,575133,5476
68,50,54,8,0,480922,7437
68,55,59,20,8,399377,9736
68,60,64,17,0,312690.5,12230
68,65,69,24,12,230980.5,13527
68,70,74,31,14,170965,14438
68,75,79,3,3,105320,13628
68,80,84,3,0,53153.5,9758
68,85,999,10,7,26812,7707
70,0,4,0,0,159503,158
70,5,9,0,0,170793,10
70,10,14,0,0,171813,11
70,15,19,0,0,177718.5,21
70,20,24,1,0,213400.5,30
70,25,29,2,0,209150,42
70,30,34,2,1,236461,68
70,35,39,9,2,240877,128
70,40,44,20,6,234854,242
70,45,49,37,11,229568,499
70,50,54,57,20,242030,1022
70,55,59,91,38,256451.5,2148
70,60,64,139,70,239011.5,3864
70,65,69,173,97,209444.5,6280
70,70,74,145,92,138138,7246
70,75,79,83,64,97494.5,6772
70,80,84,65,61,81267.5,9766
70,85,999,44,55,52736,13281
72,0,4,0,0,294844.5,2727
72,5,9,0,0,280350,263
72,10,14,0,0,259999.5,210
72,15,19,0,0,233361,399
72,20,24,0,0,220633.5,565
72,25,29,1,1,223336.5,747
72,30,34,1,1,218271.5,1007
72,35,39,3,2,197199,1356
72,40,44,4,2,155178,1579
72,45,49,4,0,113669,1606
72,50,54,3,0,91035,1749
72,55,59,3,0,71252.5,1914
72,60,64,4,2,53898,2115
72,65,69,4,4,37161,2120
72,70,74,2,2,22199,1837
72,75,79,2,2,14237,1590
72,80,84,0,0,8091.5,1309
72,85,999,0,0,4985,1380
76,0,4,0,0,14594015,40155
76,5,9,0,0,14796395.5,2615
76,10,14,19,2,15391348.5,3679
76,15,19,16,3,16349984,14807
76,20,24,70,21,17174678.5,25514
76,25,29,136,30,17097456.5,28725
76,30,34,129,124,17552085.5,35111
76,35,39,383,133,17215260.5,47861
76,40,44,823,239,15420001.5,62230
76,45,49,1309,419,13748095.5,78147
76,50,54,1955,663,12626508,98852
76,55,59,2692,986,11429834.5,132766
76,60,64,3143,1237,9336478,159067
76,65,69,3250,1359,7262004,180560
76,70,74,3051,1325,5047779,189448
76,75,79,2529,1189,3493305,195885
76,80,84,1998,1030,2106852,224711
76,85,999,2115,1187,1140796.5,264108
84,0,4,0,0,38777,85
84,5,9,0,0,37225.5,12
84,10,14,0,0,38279.5,14
84,15,19,0,0,39426,45
84,20,24,0,0,38330,75
84,25,29,0,0,36038.5,111
84,30,34,0,0,31755,111
84,35,39,0,0,27174,108
84,40,44,0,0,23143,106
84,45,49,0,0,20376,138
84,50,54,0,0,16641.5,172
84,55,59,0,0,13686,227
84,60,64,0,0,10104.5,235
84,65,69,0,0,7124,230
84,70,74,0,0,4646.5,214
84,75,79,0,0,3027.5,183
84,80,84,0,0,1931.5,204
84,85,999,0,0,1409,276
90,0,4,0,0,99614.5,393
90,5,9,0,0,90396,62
90,10,14,0,0,78523,45
90,15,19,0,0,69086.5,68
90,20,24,0,0,60218.5,85
90,25,29,0,0,51342.5,79
90,30,34,0,0,45198.5,80
90,35,39,0,0,39936,92
90,40,44,1,0,34427,115
90,45,49,1,0,29820,150
90,50,54,3,0,23391,197
90,55,59,0,0,17374,237
90,60,64,2,0,12280,277
90,65,69,2,5,9165.5,316
90,70,74,2,0,6738,373
90,75,79,0,0,4132.5,371
90,80,84,0,0,2127.5,308
90,85,999,1,0,1222,315
96,0,4,0,0,33349.5,69
96,5,9,0,0,34323,8
96,10,14,0,0,32780,8
96,15,19,0,0,34592,21
96,20,24,0,0,34317,30
96,25,29,0,0,35399.5,30
96,30,34,0,0,39331.5,40
96,35,39,2,2,38609,57
96,40,44,5,3,35261,80
96,45,49,7,2,32277.5,117
96,50,54,11,4,27105,164
96,55,59,12,4,22010,211
96,60,64,13,7,16184,259
96,65,69,11,3,10383,278
96,70,74,7,6,5636,258
96,75,79,5,5,3438.5,227
96,80,84,3,2,1915,221
96,85,999,3,3,1137,242
100,0,4,0,0,320987,364
100,5,9,0,0,337857,43
100,10,14,0,0,332886.5,58
100,15,19,0,0,318987.5,158
100,20,24,0,0,304183,245
100,25,29,2,0,406964.5,285
100,30,34,3,1,480526,516
100,35,39,4,4,488929.5,955
100,40,44,19,10,544024,1533
100,45,49,54,22,516491,2935
100,50,54,99,37,472617.5,4472
100,55,59,155,58,492424.5,6621
100,60,64,252,88,487624,10813
100,65,69,333,118,467874,15557
100,70,74,344,141,417464.5,21696
100,75,79,257,128,288105.5,23513
100,80,84,148,97,214167,24483
100,85,999,92,91,160419,39643
104,0,4,0,0,4511518,39547
104,5,9,0,0,4430368,4897
104,10,14,0,0,4522615,3983
104,15,19,2,0,4622658.5,6906
104,20,24,34,3,4489440,10043
104,25,29,55,18,4399512.5,10686
104,30,34,43,23,4250490,11612
104,35,39,58,24,4074165.5,14505
104,40,44,99,45,3683019.5,18046
104,45,49,150,67,3342626.5,23842
104,50,54,224,106,2948942.5,31784
104,55,59,287,144,2461296,40687
104,60,64,348,194,1982784,51447
104,65,69,402,263,1463432,60581
104,70,74,360,272,895357,60506
104,75,79,256,216,537814.5,53792
104,80,84,172,158,287428,44988
104,85,999,114,112,136744.5,37853
108,0,4,0,0,2053874.5,22799
108,5,9,0,0,1955694,7241
108,10,14,1,0,1584231.5,3724
108,15,19,0,0,1175181.5,3695
108,20,24,1,1,926544.5,3763
108,25,29,4,2,876920,3669
108,30,34,5,3,829715,3953
108,35,39,6,4,709894,4140
108,40,44,10,4,495355.5,3890
108,45,49,11,7,349073.5,3339
108,50,54,14,10,257604.5,3491
108,55,59,19,14,201531.5,3588
108,60,64,24,18,169152,4535
108,65,69,23,19,131856.5,5577
108,70,74,16,15,78016.5,5367
108,75,79,10,10,47839,4799
108,80,84,6,6,22866,3685
108,85,999,4,4,9488,2603
112,0,4,0,0,532771,246
112,5,9,0,0,576874,50
112,10,14,0,0,516802,39
112,15,19,0,0,473174.5,95
112,20,24,1,0,459171,207
112,25,29,3,0,614624,374
112,30,34,6,4,791825.5,865
112,35,39,16,8,768463.5,1586
112,40,44,32,6,691064,2563
112,45,49,70,25,651124.5,3743
112,50,54,132,55,619521,5596
112,55,59,234,107,713731.5,8922
112,60,64,416,194,696117.5,15416
112,65,69,506,238,546473.5,18970
112,70,74,461,233,378605,23088
112,75,79,241,141,240380,16794
112,80,84,186,135,231496,24920
112,85,999,124,130,171752.5,34878
116,0,4,0,0,1646251,7997
116,5,9,0,0,1636304,1860
116,10,14,0,0,1567312,1306
116,15,19,0,0,1423895.5,2071
116,20,24,0,0,1314042,2615
116,25,29,5,2,1436092.5,3031
116,30,34,10,4,1424537.5,3403
116,35,39,12,4,1216006.5,3702
116,40,44,23,12,679485.5,3084
116,45,49,34,17,900755,4287
116,50,54,73,36,854107,7194
116,55,59,105,49,729976.5,8804
116,60,64,101,55,566042.5,11489
116,65,69,97,64,359943,12285
116,70,74,95,72,213206,11356
116,75,79,73,63,131661,10499
116,80,84,48,46,70960.5,9403
116,85,999,33,33,37168,9121
120,0,4,0,0,4193160.5,65623
120,5,9,0,0,3644803.5,6266
120,10,14,1,0,3198703.5,4119
120,15,19,1,0,2712479.5,5650
120,20,24,10,6,2328927,7094
120,25,29,11,6,2081514.5,7828
120,30,34,18,10,1783814,8657
120,35,39,15,8,1456222.5,9478
120,40,44,24,10,1138496,9954
120,45,49,34,17,904374,10503
120,50,54,42,24,705023.5,11512
120,55,59,48,31,532799.5,12009
120,60,64,44,33,390597.5,13200
120,65,69,36,29,277272,13767
120,70,74,27,23,200336,14002
120,75,79,19,17,128567,13419
120,80,84,12,12,68672.5,10765
120,85,999,6,6,36578,9649
124,0,4,0,0,1929478,1832
124,5,9,0,0,2037639,146
124,10,14,0,0,2030557,186
124,15,19,3,0,2107041.5,540
124,20,24,10,2,2465235.5,1024
124,25,29,16,8,2615139,1450
124,30,34,68,21,2602952,1774
124,35,39,155,40,2574338,2226
124,40,44,271,67,2419699,2743
124,45,49,400,101,2395577,3859
124,50,54,578,148,2506762,6238
124,55,59,825,220,2740617.5,11277
124,60,64,1020,302,2508334.5,17145
124,65,69,1025,319,2097665.5,23367
124,70,74,969,364,1705501.5,31432
124,75,79,806,527,1163689.5,36191
124,80,84,572,620,788281,41735
124,85,999,620,1023,834077,114074
132,0,4,0,0,51615,136
132,5,9,0,0,53119,15
132,10,14,0,0,53728.5,15
132,15,19,0,0,53514.5,20
132,20,24,0,0,57664.5,32
132,25,29,0,0,58817.5,53
132,30,34,0,0,51937.5,67
132,35,39,0,0,42790,95
132,40,44,0,0,33010,111
132,45,49,0,1,27124.5,130
132,50,54,2,0,25465.5,182
132,55,59,1,0,21787.5,240
132,60,64,0,0,15865,268
132,65,69,2,0,9889,249
132,70,74,1,1,5761,217
132,75,79,1,0,5441.5,290
132,80,84,0,1,5272.5,528
132,85,999,0,1,4227.5,901
140,0,4,0,0,930961,23144
140,5,9,0,0,847038,2082
140,10,14,1,0,745064.5,1430
140,15,19,3,0,635200,2009
140,20,24,5,5,490667,2595
140,25,29,3,3,348374,2423
140,30,34,2,1,260744.5,2199
140,35,39,3,3,202044.5,2164
140,40,44,4,2,155957.5,2107
140,45,49,5,3,141022,2240
140,50,54,6,3,127719.5,2720
140,55,59,8,8,109307,3079
140,60,64,8,6,88313,3631
140,65,69,7,7,62833,3736
140,70,74,5,5,34590,2975
140,75,79,4,4,17984,2009
140,80,84,2,2,8166,1279
140,85,999,1,1,3339,860
144,0,4,0,0,1620356,2060
144,5,9,0,0,1748449.5,226
144,10,14,0,0,1811674,269
144,15,19,0,0,1713011.5,551
144,20,24,1,0,1576191,950
144,25,29,13,7,1514246.5,1135
144,30,34,13,6,1446913,1188
144,35,39,17,7,1607980,1886
144,40,44,34,13,1461955.5,3003
144,45,49,59,30,1339454,4593
144,50,54,98,50,1272869,6611
144,55,59,158,77,1221862.5,9102
144,60,64,205,96,1052480,13399
144,65,69,218,100,892152,19394
144,70,74,205,97,642732,25001
144,75,79,149,74,382435,24012
144,80,84,76,41,211924.5,21305
144,85,999,54,32,132978,25912
148,0,4,0,0,3063708.5,77189
148,5,9,0,0,2558461,19421
148,10,14,0,0,2109243,8794
148,15,19,0,0,1708886.5,8547
148,20,24,0,0,1414241,9382
148,25,29,0,0,1158258.5,8449
148,30,34,0,0,922230.5,7561
148,35,39,23,19,752600.5,7030
148,40,44,0,0,651410,7192
148,45,49,33,25,533612,7349
148,50,54,19,15,404959.5,7472
148,55,59,0,0,303787.5,7626
148,60,64,8,6,217290.5,8139
148,65,69,12,9,148562.5,8369
148,70,74,0,0,89145.5,7581
148,75,79,9,8,53443.5,6543
148,80,84,0,0,25834.5,4798
148,85,999,0,0,11191,3365
152,0,4,0,0,1167620,1286
152,5,9,0,0,1228895.5,135
152,10,14,0,0,1187946.5,190
152,15,19,0,0,1259265.5,471
152,20,24,3,0,1463574.5,1005
152,25,29,10,1,1603156,1323
152,30,34,19,6,1531998.5,1692
152,35,39,21,11,1401753,1888
152,40,44,42,16,1325776.5,2482
152,45,49,79,28,1276065,3751
152,50,54,126,47,1220141,5544
152,55,59,192,67,1108488.5,8171
152,60,64,262,95,956190,10488
152,65,69,314,125,780434,12613
152,70,74,304,142,572634.5,15653
152,75,79,246,137,395845.5,17421
152,80,84,182,119,277681,19373
152,85,999,190,148,282020,40841
156,0,4,0,0,85553391,81165
156,5,9,0,0,90280871,21329
156,10,14,35,14,83819593.5,24608
156,15,19,68,30,79582517.5,28263
156,20,24,178,70,84175834,46536
156,25,29,590,192,106790559.5,65522
156,30,34,1710,552,118556456.5,102035
156,35,39,2444,818,102242893.5,101838
156,40,44,4668,1512,94861435,136328
156,45,49,9855,3244,121460377,254589
156,50,54,23524,7319,117373200,470032
156,55,59,26951,9017,87233380,622887
156,60,64,29235,10507,78995382,748895
156,65,69,45066,18471,68858848,1227798
156,70,74,38374,19308,42880446,1385956
156,75,79,27244,17835,27916257,1383337
156,80,84,18794,16173,18501237,1571234
156,85,999,13371,15429,12781352.5,2345179
170,0,4,0,0,3662533.5,9471
170,5,9,0,0,3688616,1004
170,10,14,0,0,3854721,1446
170,15,19,8,1,4193309,4369
170,20,24,13,5,4417169.5,8051
170,25,29,30,16,4398950,9149
170,30,34,38,22,4092636.5,9507
170,35,39,67,33,3743585.5,10658
170,40,44,114,36,3318269.5,12612
170,45,49,168,54,3022142.5,14718
170,50,54,243,86,2941164.5,20294
170,55,59,340,129,2636046,28378
170,60,64,403,164,2100878.5,37708
170,65,69,431,193,1581704,40293
170,70,74,396,200,1102760,43732
170,75,79,304,173,730367.5,44083
170,80,84,215,137,433733,46194
170,85,999,208,148,268820,55979
174,0,4,0,0,112127.5,1411
174,5,9,0,0,103702.5,130
174,10,14,0,0,90185.5,88
174,15,19,0,0,80034,135
174,20,24,0,0,72843.5,163
174,25,29,0,0,62500,152
174,30,34,0,0,54310,157
174,35,39,0,0,46111.5,183
174,40,44,0,0,37623,212
174,45,49,0,0,31792,259
174,50,54,0,0,27434,339
174,55,59,1,0,22226.5,428
174,60,64,1,0,15921,499
174,65,69,2,1,13656.5,609
174,70,74,2,2,9063.5,710
174,75,79,2,2,6964.5,720
174,80,84,0,0,3046.5,581
174,85,999,0,0,1444,392
178,0,4,0,0,840136.5,7694
178,5,9,0,0,814400.5,776
178,10,14,0,0,678969.5,580
178,15,19,0,0,548255.5,833
178,20,24,2,2,458803.5,1058
178,25,29,3,2,407896.5,1199
178,30,34,2,2,382280.5,1451
178,35,39,2,2,337606.5,1816
178,40,44,5,3,293972,2174
178,45,49,9,6,236481.5,2506
178,50,54,13,8,188475.5,2818
178,55,59,13,8,139845.5,3009
178,60,64,10,6,97821.5,3169
178,65,69,6,4,63146,3089
178,70,74,4,3,40276,2952
178,75,79,2,1,23610,2488
178,80,84,1,1,12637,2014
178,85,999,0,0,6118.5,1613
180,0,4,0,0,16703221.5,308202
180,5,9,0,0,13805551.5,54245
180,10,14,5,5,11241701.5,26116
180,15,19,19,19,9282673.5,28923
180,20,24,32,21,7923890,33194
180,25,29,53,36,6485734.5,30918
180,30,34,41,27,5368043,28138
180,35,39,35,27,4247690,26456
180,40,44,73,41,3387100.5,26445
180,45,49,108,62,2907017,28082
180,50,54,140,83,2421323,33688
180,55,59,158,99,1923948.5,37227
180,60,64,158,109,1493968,44423
180,65,69,150,114,1103576.5,50767
180,70,74,137,113,801360,54975
180,75,79,106,94,484022,52135
180,80,84,62,59,229554.5,39090
180,85,999,34,34,96515,27814
188,0,4,0,0,345463,474
188,5,9,0,0,364936,35
188,10,14,0,0,369791.5,78
188,15,19,0,0,380144.5,208
188,20,24,2,0,405079.5,349
188,25,29,2,0,423221,434
188,30,34,5,1,427318.5,522
188,35,39,6,5,391740.5,629
188,40,44,10,4,344019,742
188,45,49,16,5,310738,946
188,50,54,26,10,304794,1327
188,55,59,42,19,284635.5,1981
188,60,64,49,24,230019.5,2652
188,65,69,46,23,175972.5,3185
188,70,74,43,21,133192.5,3891
188,75,79,37,22,92186,4635
188,80,84,29,19,59846,5723
188,85,999,31,26,41434,9246
191,0,4,0,0,184859.5,175
191,5,9,0,0,201043,14
191,10,14,0,0,202041,13
191,15,19,0,0,203136.5,27
191,20,24,1,0,242384,51
191,25,29,2,0,242787.5,70
191,30,34,4,1,264260,92
191,35,39,6,1,285771,167
191,40,44,21,6,279044.5,321
191,45,49,43,11,268425,577
191,50,54,77,23,285789,1090
191,55,59,138,43,297021.5,2082
191,60,64,218,71,301575,3785
191,65,69,287,106,269614.5,6043
191,70,74,275,126,201977,7741
191,75,79,198,115,168881.5,8538
191,80,84,163,126,132223.5,11886
191,85,999,127,121,98917.5,19585
192,0,4,0,0,585875,517
192,5,9,0,0,629805,114
192,10,14,0,0,591381.5,153
192,15,19,0,0,683331.5,255
192,20,24,0,0,704142.5,467
192,25,29,6,2,773455,584
192,30,34,7,1,796697,913
192,35,39,8,4,655799.5,1258
192,40,44,11,5,720773,1925
192,45,49,30,9,974417.5,4065
192,50,54,64,19,1004599.5,6796
192,55,59,109,31,869724.5,10758
192,60,64,129,38,596785.5,12027
192,65,69,133,44,536419.5,15614
192,70,74,128,55,447037,20480
192,75,79,108,57,338336,24001
192,80,84,81,50,215054,24183
192,85,999,78,55,193063,40837
196,0,4,0,0,67350.5,35
196,5,9,0,0,66914,5
196,10,14,0,0,62628,5
196,15,19,0,0,64056.5,6
196,20,24,0,0,75978,13
196,25,29,0,0,100796.5,27
196,30,34,1,0,117231.5,33
196,35,39,1,0,109416.5,57
196,40,44,3,0,93491.5,79
196,45,49,6,1,83902.5,138
196,50,54,10,3,78936.5,220
196,55,59,15,5,73071,346
196,60,64,19,7,64828.5,552
196,65,69,20,6,53804,762
196,70,74,21,9,44749.5,1131
196,75,79,22,7,32997.5,1344
196,80,84,19,12,21710,1538
196,85,999,19,12,16974,2737
203,0,4,0,0,557142,305
203,5,9,0,0,562262.5,49
203,10,14,0,0,552138,53
203,15,19,0,0,473578.5,120
203,20,24,0,0,495159,180
203,25,29,4,0,652382.5,254
203,30,34,8,0,699601,463
203,35,39,9,1,759081,709
203,40,44,43,9,916164,1242
203,45,49,105,25,795039.5,2345
203,50,54,158,43,686076.5,3079
203,55,59,256,77,632615,4986
203,60,64,338,115,667194,7376
203,65,69,492,188,676790.5,13097
203,70,74,540,243,590430.5,20225
203,75,79,421,232,388821.5,22282
203,80,84,239,169,228813.5,20416
203,85,999,173,162,203581.5,36877
204,0,4,0,0,2050580,39017
204,5,9,0,0,1722200,6535
204,10,14,0,0,1492093,3252
204,15,19,0,0,1277555,3748
204,20,24,2,0,1109362,4322
204,25,29,6,0,947959.5,4152
204,30,34,6,0,798854.5,3875
204,35,39,4,3,665282,3786
204,40,44,6,4,535186.5,3873
204,45,49,8,4,444191,3981
204,50,54,16,10,364923,4655
204,55,59,23,13,288068,5141
204,60,64,19,15,214370.5,5962
204,65,69,15,15,153596,6688
204,70,74,13,14,107214,6849
204,75,79,16,15,69625,7058
204,80,84,13,13,33522,5413
204,85,999,9,9,15862,4318
208,0,4,0,0,303398.5,206
208,5,9,0,0,308065,19
208,10,14,0,0,338451.5,20
208,15,19,0,0,344249,56
208,20,24,1,0,381614.5,105
208,25,29,3,0,391864.5,120
208,30,34,4,0,350025.5,139
208,35,39,2,1,328798.5,194
208,40,44,16,2,367350.5,294
208,45,49,44,6,390958,605
208,50,54,89,12,417515.5,1005
208,55,59,166,22,382732.5,1954
